peak,epsilon,fuel
0.21474747474747474,0.05,0.9705604205340082
0.22328282828282828,0.05,0.9405615753701373
0.2318181818181818,0.05,0.9146559681660879
0.24035353535353535,0.05,0.8920508185678765
0.24888888888888888,0.05,0.8721471710416384
0.25742424242424244,0.05,0.8544837470260289
0.26595959595959595,0.05,0.8386993277402435
0.27449494949494946,0.05,0.8245068815371659
0.283030303030303,0.05,0.8116753559231236
0.2915656565656566,0.05,0.8000166016270487
0.3001010101010101,0.05,0.789375811758825
0.3086363636363636,0.05,0.7796244176725803
0.31717171717171716,0.05,0.7706547332013804
0.3257070707070707,0.05,0.7623758636481738
0.33424242424242423,0.05,0.7547105433376455
0.34277777777777774,0.05,0.7475926641583198
0.3513131313131313,0.05,0.7409653246911811
0.35984848484848486,0.05,0.7347792760149178
0.36838383838383837,0.05,0.7289916729455886
0.3769191919191919,0.05,0.7235650627392922
0.38545454545454544,0.05,0.7184665600750992
0.393989898989899,0.05,0.7136671693910099
0.4025252525252525,0.05,0.7091412246903795
0.411060606060606,0.05,0.7048659236796764
0.41959595959595963,0.05,0.7008209381741635
0.42813131313131314,0.05,0.6969880865627698
0.43666666666666665,0.05,0.6933510570753451
0.44520202020202015,0.05,0.6898951728739435
0.4537373737373738,0.05,0.6866071917614651
0.4622727272727273,0.05,0.6834751346882874
0.4708080808080808,0.05,0.6804881383310262
0.4793434343434343,0.05,0.6776363278849057
0.4878787878787879,0.05,0.6749107069032526
0.4964141414141414,0.05,0.6723030615729279
0.5049494949494949,0.05,0.6698058772624504
0.5134848484848484,0.05,0.6674122655427823
0.522020202020202,0.05,0.6651159001766727
0.5305555555555556,0.05,0.6629109608146977
0.5390909090909091,0.05,0.6607920833352904
0.5476262626262626,0.05,0.6587543159305025
0.5561616161616162,0.05,0.656793080175571
0.5646969696969697,0.05,0.6549041364338161
0.5732323232323232,0.05,0.653083553043183
0.5817676767676767,0.05,0.6513276788101974
0.5903030303030303,0.05,0.6496331184039476
0.5988383838383838,0.05,0.6479967102991231
0.6073737373737373,0.05,0.6464155069649112
0.6159090909090909,0.05,0.6448867570371201
0.6244444444444445,0.05,0.6434078892454559
0.632979797979798,0.05,0.6419764978974029
0.6415151515151515,0.05,0.6405903297454375
0.650050505050505,0.05,0.6392472720860314
0.6585858585858586,0.05,0.637945341957592
0.6671212121212121,0.05,0.6366826763206317
0.6756565656565656,0.05,0.6354575231174253
0.6841919191919192,0.05,0.6342682331205235
0.6927272727272727,0.05,0.6331132524900205
0.7012626262626263,0.05,0.631991115968644
0.7097979797979798,0.05,0.6309004406517407
0.7183333333333333,0.05,0.6298399202762325
0.7268686868686869,0.05,0.6288083199787542
0.7354040404040404,0.05,0.6278044714785787
0.7439393939393939,0.05,0.6268272686456665
0.7524747474747475,0.05,0.6258756634183669
0.761010101010101,0.05,0.624948662038975
0.7695454545454545,0.05,0.6240453215786257
0.778080808080808,0.05,0.6231647467258831
0.7866161616161615,0.05,0.622306086815959
0.7951515151515152,0.05,0.6214685330797673
0.8036868686868687,0.05,0.620651316094057
0.8122222222222222,0.05,0.6198537034156657
0.8207575757575758,0.05,0.6190749973845625
0.8292929292929293,0.05,0.6183145330817816
0.8378282828282828,0.05,0.6175716764296519
0.8463636363636363,0.05,0.6168458224228718
0.8548989898989898,0.05,0.6161363934800361
0.8634343434343434,0.05,0.615442837906144
0.871969696969697,0.05,0.6147646284574607
0.8805050505050505,0.05,0.6141012610008711
0.8890404040404041,0.05,0.6134522532605365
0.8975757575757576,0.05,0.6128171436452907
0.9061111111111111,0.05,0.6121954901507709
0.9146464646464646,0.05,0.6115868693307782
0.9231818181818181,0.05,0.6109908753328264
0.9317171717171717,0.05,0.6104071189932531
0.9402525252525252,0.05,0.6098352269876388
0.9487878787878787,0.05,0.6092748410326349
0.9573232323232324,0.05,0.6087256171355973
0.9658585858585859,0.05,0.6081872248887228
0.9743939393939394,0.05,0.6076593468046367
0.9829292929292929,0.05,0.6071416776906134
0.9914646464646464,0.05,0.6066339240588396
1.0,0.05,0.6061358035703155
0.112,0.15,inf
0.11264406779661017,0.15,inf
0.11328813559322035,0.15,inf
0.11393220338983051,0.15,inf
0.11457627118644068,0.15,inf
0.11522033898305085,0.15,inf
0.11586440677966102,0.15,inf
0.11650847457627118,0.15,inf
0.11715254237288136,0.15,inf
0.11779661016949153,0.15,inf
0.11844067796610169,0.15,inf
0.11908474576271186,0.15,inf
0.11972881355932204,0.15,inf
0.1203728813559322,0.15,inf
0.12101694915254238,0.15,inf
0.12166101694915255,0.15,inf
0.12230508474576271,0.15,inf
0.12294915254237287,0.15,inf
0.12359322033898305,0.15,inf
0.12423728813559322,0.15,inf
0.12488135593220338,0.15,inf
0.12552542372881356,0.15,inf
0.12616949152542373,0.15,inf
0.1268135593220339,0.15,inf
0.12745762711864406,0.15,inf
0.12810169491525425,0.15,inf
0.12874576271186441,0.15,inf
0.12938983050847458,0.15,inf
0.13003389830508474,0.15,inf
0.1306779661016949,0.15,inf
0.13132203389830507,0.15,inf
0.13196610169491524,0.15,inf
0.13261016949152543,0.15,inf
0.1332542372881356,0.15,inf
0.13389830508474576,0.15,inf
0.13454237288135593,0.15,inf
0.1351864406779661,0.15,inf
0.13583050847457626,0.15,19.960823792295027
0.13647457627118645,0.15,12.77853363996567
0.1371186440677966,0.15,10.029314564873442
0.13776271186440678,0.15,8.47744509174888
0.13840677966101694,0.15,7.450310532625409
0.1390508474576271,0.15,6.7075577471428725
0.13969491525423727,0.15,6.139112124924889
0.14033898305084747,0.15,5.686526638441034
0.14098305084745763,0.15,5.315522412750287
0.1416271186440678,0.15,5.0044976057432535
0.14227118644067796,0.15,4.739076915669845
0.14291525423728813,0.15,4.509275652257294
0.1435593220338983,0.15,4.307914876765053
0.14420338983050845,0.15,4.129683746174682
0.14484745762711865,0.15,3.970558295779037
0.1454915254237288,0.15,3.8274268867084276
0.14613559322033898,0.15,3.697840753783178
0.14677966101694914,0.15,3.5798431064082763
0.1474237288135593,0.15,3.4718491363994177
0.1480677966101695,0.15,3.372559936044747
0.14871186440677966,0.15,3.2808995571167356
0.14935593220338983,0.15,3.1959682035923995
0.15,0.15,3.1170068898132874
0.155,0.15,2.650002203438249
0.16353535353535353,0.15,2.180052019243748
0.17207070707070707,0.15,1.8981503177180348
0.1806060606060606,0.15,1.7080871300494884
0.18914141414141414,0.15,1.5704079764283034
0.19767676767676767,0.15,1.4656777537448233
0.2062121212121212,0.15,1.3831248004598442
0.21474747474747474,0.15,1.3162629059520974
0.22328282828282828,0.15,1.2609374632536903
0.2318181818181818,0.15,1.2143566405870554
0.24035353535353535,0.15,1.1745710202558015
0.24888888888888888,0.15,1.1401759599608918
0.25742424242424244,0.15,1.1101324490277795
0.26595959595959595,0.15,1.0836546410321046
0.27449494949494946,0.15,1.0601366936886558
0.283030303030303,0.15,1.039103711912216
0.2915656565656566,0.15,1.0201779783508467
0.3001010101010101,0.15,1.0030551681201305
0.3086363636363636,0.15,0.9874872536257774
0.31717171717171716,0.15,0.9732699949845534
0.3257070707070707,0.15,0.9602336376526864
0.33424242424242423,0.15,0.9482358941622693
0.34277777777777774,0.15,0.9371565793124272
0.3513131313131313,0.15,0.9268934601234373
0.35984848484848486,0.15,0.9173590103594975
0.36838383838383837,0.15,0.9084778469875758
0.3769191919191919,0.15,0.9001846865856817
0.38545454545454544,0.15,0.8924227023492413
0.393989898989899,0.15,0.8851421927323314
0.4025252525252525,0.15,0.8782994946959588
0.411060606060606,0.15,0.8718560905567662
0.41959595959595963,0.15,0.865777869259561
0.42813131313131314,0.15,0.8600345117217212
0.43666666666666665,0.15,0.8545989765431734
0.44520202020202015,0.15,0.8494470674250452
0.4537373737373738,0.15,0.844557067508871
0.4622727272727273,0.15,0.8399094288357433
0.4708080808080808,0.15,0.8354865074489579
0.4793434343434343,0.15,0.8312723364844279
0.4878787878787879,0.15,0.8272524310289222
0.4964141414141414,0.15,0.8234136196655266
0.5049494949494949,0.15,0.8197438985351583
0.5134848484848484,0.15,0.8162323044730123
0.522020202020202,0.15,0.8128688043679826
0.5305555555555556,0.15,0.8096441983709994
0.5390909090909091,0.15,0.8065500349677555
0.5476262626262626,0.15,0.8035785362502755
0.5561616161616162,0.15,0.8007225319841296
0.5646969696969697,0.15,0.7979754012848013
0.5732323232323232,0.15,0.7953310208964375
0.5817676767676767,0.15,0.7927837192158249
0.5903030303030303,0.15,0.7903282353294758
0.5988383838383838,0.15,0.787959682436561
0.6073737373737373,0.15,0.7856735151186657
0.6159090909090909,0.15,0.7834654999918462
0.6244444444444445,0.15,0.781331689339564
0.632979797979798,0.15,0.7792683973786767
0.6415151515151515,0.15,0.7772721788563495
0.650050505050505,0.15,0.7753398097147729
0.6585858585858586,0.15,0.773468269594024
0.6671212121212121,0.15,0.7716547259721285
0.6756565656565656,0.15,0.7698965197661325
0.6841919191919192,0.15,0.7681911522393612
0.6927272727272727,0.15,0.7665362730785207
0.7012626262626263,0.15,0.764929669520356
0.7097979797979798,0.15,0.7633692564215142
0.7183333333333333,0.15,0.7618530671774131
0.7268686868686869,0.15,0.7603792454065373
0.7354040404040404,0.15,0.7589460373258536
0.7439393939393939,0.15,0.7575517847511806
0.7524747474747475,0.15,0.7561949186634994
0.761010101010101,0.15,0.7548739532884803
0.7695454545454545,0.15,0.7535874806420395
0.778080808080808,0.15,0.7523341654996465
0.7866161616161615,0.15,0.7511127407514301
0.7951515151515152,0.15,0.7499220031089684
0.8036868686868687,0.15,0.7487608091330586
0.8122222222222222,0.15,0.7476280715547888
0.8207575757575758,0.15,0.7465227558649321
0.8292929292929293,0.15,0.7454438771490849
0.8378282828282828,0.15,0.7443904971481213
0.8463636363636363,0.15,0.7433617215254534
0.8548989898989898,0.15,0.7423566973243049
0.8634343434343434,0.15,0.7413746105997518
0.871969696969697,0.15,0.7404146842116616
0.8805050505050505,0.15,0.7394761757659074
0.8890404040404041,0.15,0.7385583756923629
0.8975757575757576,0.15,0.7376606054491757
0.9061111111111111,0.15,0.7367822158437429
0.9146464646464646,0.15,0.7359225854616294
0.9231818181818181,0.15,0.7350811191954081
0.9317171717171717,0.15,0.7342572468660875
0.9402525252525252,0.15,0.7334504219303895
0.9487878787878787,0.15,0.7326601202677004
0.9573232323232324,0.15,0.7318858390410238
0.9658585858585859,0.15,0.7311270956267154
0.9743939393939394,0.15,0.7303834266082014
0.9829292929292929,0.15,0.7296543868292549
0.9914646464646464,0.15,0.7289395485027628
1.0,0.15,0.7282385003712155
